season,celebrity,week,fan_votes_mean,fan_votes_std,fan_votes_p05,fan_votes_p95,n_runs
20,Robert Herjavec,2,710.8566676010726,154.66161367523188,493.9891875198501,954.2928411830296,50
20,Robert Herjavec,3,641.8638232729572,115.79164372969883,484.1180196356131,850.9286733929249,50
20,Robert Herjavec,4,627.1568171998146,108.79146018078177,467.42044022651305,799.1591792869476,50
20,Robert Herjavec,5,578.0436660503136,93.11635792971151,448.79156924360393,738.4821862732709,50
20,Robert Herjavec,6,516.4335741378949,87.76348177371959,396.76622032332824,662.5948754747119,50
20,Robert Herjavec,7,653.9148273188666,82.106374357243,511.19156087037805,781.675837792708,50
20,Robert Herjavec,8,518.1422121620353,89.27492120757121,390.6553931412072,674.7671583061566,50
20,Rumer Willis,1,1419.608223329088,202.2589008115578,1110.5576985688176,1751.4059201062757,50
20,Rumer Willis,2,1464.6437623896811,138.2388655611121,1281.8843239642215,1714.1215038589478,50
20,Rumer Willis,3,1516.3773966511985,105.25686404764573,1337.5948442020042,1662.8961123646234,50
20,Rumer Willis,4,1664.1468875184537,90.3104584481429,1515.7141693569251,1797.2007398256355,50
20,Rumer Willis,5,1825.062806123196,95.02863754764745,1684.3343089006407,1976.9504288380906,50
20,Rumer Willis,6,2031.7730219221587,85.13726745299564,1876.8371567473764,2160.1330579845844,50
20,Rumer Willis,7,2465.386726945943,82.14620125726707,2332.8950283211866,2580.9235356479057,50
20,Rumer Willis,8,2649.4649459486473,88.2716254695033,2523.2681338385223,2812.414636388821,50
20,Rumer Willis,9,3826.458361567271,69.66185775815809,3714.0218133947455,3955.9223803944365,50
20,Rumer Willis,10,3874.407216623638,86.98058813218353,3723.2517333462706,3998.773030018941,50
20,Suzanne Somers,1,541.6679231255367,158.90402619719103,308.84729027019205,769.8671245314627,50
20,Suzanne Somers,2,548.0136061967372,113.0668375873038,391.18512683336354,707.7139564008912,50
20,Suzanne Somers,3,526.5977042344302,92.22587865428957,370.6070237259028,649.4119409861464,50
20,Suzanne Somers,4,565.0611119707535,102.58721170686502,411.49368969968685,704.7729456091284,50
20,Suzanne Somers,5,27.260490644956143,92.52660325155048,1.0,280.21946545347384,50
20,Willow Shields,1,1305.340811757557,190.17514057495168,1024.0626905392107,1594.9845866375483,50
20,Willow Shields,2,1370.3652862467827,132.12148821348677,1174.8332283073653,1563.6114339474718,50
20,Willow Shields,3,1407.4416087128106,107.94568134811135,1249.8603872380975,1568.7525173433378,50
20,Willow Shields,4,1519.7632053166008,90.04999611356511,1384.3922899261288,1676.4273017122246,50
20,Willow Shields,5,1571.9258090190042,91.22749883059782,1421.7436569341849,1714.049698095382,50
20,Willow Shields,6,1621.0724634700525,102.59544759068534,1427.5251081447748,1777.0097563081672,50
20,Willow Shields,7,1.0,0.0,1.0,1.0,50
21,Alek Skarlatos,1,918.4407338672116,159.7928322220332,655.1077072368153,1181.0691793307283,50
21,Alek Skarlatos,2,900.3581195934606,121.4790644595244,710.0396225245802,1088.5039286965812,50
21,Alek Skarlatos,3,871.4438853751533,100.28391522451842,731.9329307930099,1029.3262096219678,50
21,Alek Skarlatos,4,820.5737628509015,82.6224641747562,676.809011628366,937.8493819761178,50
21,Alek Skarlatos,5,762.5523613818671,87.72180624318813,642.4646586817029,903.6707541113385,50
21,Alek Skarlatos,6,701.3115368528237,87.1253864684139,545.6553019418773,826.7381033707028,50
21,Alek Skarlatos,7,808.5443089467313,98.24571248767579,649.2896770510866,966.6284116020119,50
21,Alek Skarlatos,8,931.8523155646366,79.23943383447666,800.2537645768871,1063.997826890771,50
21,Alek Skarlatos,9,1215.0375499230481,83.92778844129406,1081.659635006893,1332.7933940636167,50
21,Alek Skarlatos,10,1365.5492114867102,93.37746382094014,1204.4190756595885,1518.7477944884934,50
21,Alek Skarlatos,11,2335.0092902355454,78.21247364756452,2207.8062773765887,2463.257716862396,50
21,Alexa PenaVega,1,1106.1127352161127,196.34842175377653,843.9971188828183,1478.4818618037195,50
21,Alexa PenaVega,2,1170.4620092102712,127.03678526287365,980.2681609344982,1386.324774759864,50
21,Alexa PenaVega,3,1191.6187398655343,103.12155533468034,1051.7510467643474,1370.3881788875096,50
21,Alexa PenaVega,4,1233.3604115220503,102.45990981039206,1073.9731642726651,1396.5373832713665,50
21,Alexa PenaVega,5,1263.513887015933,107.41667895883865,1068.3832784272468,1412.865586011239,50
21,Alexa PenaVega,6,1258.0072935883845,103.7413982091718,1112.5202387066972,1438.4695587231338,50
21,Alexa PenaVega,7,1413.7236883413034,106.96383498795714,1258.3694057896644,1566.9795578576125,50
21,Alexa PenaVega,8,1517.341616651037,106.4018934768279,1372.4834755048057,1676.3085007502293,50
21,Alexa PenaVega,9,1.0,0.0,1.0,1.0,50
21,Andy Grammer,1,969.0128250191837,176.71310914588975,702.753736345162,1219.2967199668426,50
21,Andy Grammer,2,1013.3470973843957,136.8331024164556,829.3206022097229,1242.3552558367564,50
21,Andy Grammer,3,1055.4655299372464,124.4178558997107,863.5606318004591,1243.0456659728607,50
21,Andy Grammer,4,1073.5450519820888,111.07330178476194,871.0998614753024,1216.2770763604037,50
21,Andy Grammer,5,1070.3652053772937,100.72292897461003,890.2929099442928,1201.37190386467,50
21,Andy Grammer,6,1010.2448959811023,106.87239675942493,827.0242289584354,1170.4575892307446,50
21,Andy Grammer,7,1124.0067751377517,97.24733995041883,951.413280901132,1280.1201656360379,50
21,Andy Grammer,8,36.14021648098638,173.90340142060612,1.0,1.0,50
21,Bindi Irwin,1,1249.7150551345715,192.10683814308626,949.1908851952512,1514.1305954538045,50
21,Bindi Irwin,2,1355.658709776282,130.72978273419392,1159.2849301152019,1540.96142934286,50
21,Bindi Irwin,3,1429.5999521477816,123.6994813035546,1236.134012218688,1617.0983767688213,50
21,Bindi Irwin,4,1550.6159017747282,115.66056204436882,1358.6418322568434,1760.3819431833015,50
21,Bindi Irwin,5,1703.2227117397051,99.37862642625495,1534.4117894482933,1853.2183773166425,50
21,Bindi Irwin,6,1841.370808672292,96.3817025881985,1696.3329024562174,1984.801287642857,50
21,Bindi Irwin,7,2195.131130555949,78.55661729719856,2048.28664401389,2312.047332195761,50
21,Bindi Irwin,8,2546.258523074732,83.54290237753521,2422.6467888653738,2676.158659344846,50
21,Bindi Irwin,9,3023.123690783552,110.78354154562852,2863.889396202457,3208.6968134174426,50
21,Bindi Irwin,10,3316.403759344265,96.81309076525697,3162.5664082944663,3467.29630282442,50
21,Bindi Irwin,11,4383.2276195442255,95.2581828484214,4226.690421724824,4541.211246711847,50
21,Carlos PenaVega,1,1200.6905014972874,191.47771150901852,919.2920103116531,1505.9254420242075,50
21,Carlos PenaVega,2,1271.2810394016938,143.75885255767096,1052.747751661652,1526.2853425929961,50
21,Carlos PenaVega,3,1310.154364172476,111.12784956176613,1139.428215191134,1482.7148330596392,50
21,Carlos PenaVega,4,1378.087823506604,98.0967064780064,1218.6892802932987,1547.3423053356532,50
21,Carlos PenaVega,5,1460.7609793502509,88.10830197839772,1324.8971981280301,1583.1383945222426,50
21,Carlos PenaVega,6,1578.282108743217,89.26137845596105,1430.5178221743201,1719.8709998153229,50
21,Carlos PenaVega,7,1913.3314164712822,86.72978901180902,1787.0452255385487,2065.0984019367656,50
21,Carlos PenaVega,8,2256.741290726525,98.22694117078929,2082.9324662018576,2409.743652102534,50
21,Carlos PenaVega,9,2717.867000830213,95.68632384321995,2576.7804409443,2843.1477517893095,50
21,Carlos PenaVega,10,3032.1691682041587,76.8468969858123,2909.9287767915202,3166.3368843950634,50
21,Carlos PenaVega,11,1.0,0.0,1.0,1.0,50
21,Chaka Khan,1,129.82917198289815,135.55786413324736,1.0,381.5124087300848,50
21,Chaka Khan,2,122.87923242522514,83.06591184807317,1.0,266.75739653809006,50
21,Gary Busey,1,346.4517902220588,202.39197282168544,79.39617248806879,682.7784711325688,50
21,Gary Busey,2,379.8941138065175,159.0772192945765,149.0005234249605,687.3330317420134,50
21,Gary Busey,3,379.27839523920443,110.06031449215436,214.92420225604417,545.0066159213914,50
21,Gary Busey,4,175.06728467262732,149.72599044675107,1.0,384.47390721210536,50
21,Hayes Grier,1,961.972079671056,184.75008258599658,701.4899811249434,1237.4261971514313,50
21,Hayes Grier,2,1022.5019780701649,139.03295952712156,796.9404557508525,1239.9292375316147,50
21,Hayes Grier,3,1028.910516683539,115.37749283352659,860.3947245320039,1210.2263918526148,50
21,Hayes Grier,4,1053.2393687852255,108.9842919166701,895.3833877369239,1219.9847018739356,50
21,Hayes Grier,5,1047.2644171802813,92.48885017952335,878.5939492650151,1176.1429233683307,50
21,Hayes Grier,6,1034.5207310571109,103.71739945401939,881.5271658145439,1201.2712948630945,50
21,Hayes Grier,7,1.0,0.0,1.0,1.0,50
21,Kim Zolciak-Biermann,1,199.03100825159032,151.27128004220555,1.0000000000001124,431.2565193636136,50
21,Kim Zolciak-Biermann,2,65.99823187513631,85.15819423519079,1.0,222.6393335488129,50
21,Nick Carter,1,1190.0430507712688,194.88381304075898,878.0611189974624,1488.509270374554,50
21,Nick Carter,2,1249.9529757255568,138.38519326831178,1052.721334830252,1469.2539486112055,50
21,Nick Carter,3,1288.6896302459006,115.02526762045525,1105.35762580201,1457.402170711859,50
21,Nick Carter,4,1312.7504163285766,93.7554008713833,1181.6897819903904,1468.3427052664606,50
21,Nick Carter,5,1377.509865951344,106.21723856133227,1199.2517057060425,1568.6137047880068,50
21,Nick Carter,6,1389.2199962687557,96.38643331084869,1235.5967122569307,1525.4202753013885,50
21,Nick Carter,7,1594.363169911828,95.45304507128037,1447.0616610174577,1757.894452207363,50
21,Nick Carter,8,1781.7034528768363,82.88572357367156,1670.5350348108661,1893.8944279766938,50
21,Nick Carter,9,2106.97235547244,118.56116098911612,1970.7548077839112,2272.7979993077684,50
21,Nick Carter,10,2285.8778609648657,88.78316468452832,2149.788902635563,2404.7560496070882,50
21,Nick Carter,11,3280.7630902202295,92.76249108361846,3154.27830734004,3422.605129578864,50
21,Paula Deen,1,292.6584951514112,180.18593160167876,4.752072140523968,565.501359753517,50
21,Paula Deen,2,316.82226850858694,107.63966174400413,171.47957801303997,490.4639028419936,50
21,Paula Deen,3,328.35828270481693,96.17946177825861,172.9033341046151,498.85016655527727,50
21,Paula Deen,4,314.5882998770693,83.1989933654047,194.87579997027942,446.15185213208264,50
21,Paula Deen,5,303.2585245239951,82.41735761133472,195.11226379987752,436.0670929489645,50
21,Paula Deen,6,283.55732063314997,88.45326754863723,136.67690957101945,445.0655324961478,50
21,Tamar Braxton,1,1061.893813613742,177.59804305828567,776.4855631330497,1370.599205991009,50
21,Tamar Braxton,2,1105.415650292616,137.72616691866665,914.489689724933,1328.5510291438886,50
21,Tamar Braxton,3,1116.480703628347,103.19534403765962,950.7422143898656,1276.7239286148192,50
21,Tamar Braxton,4,1088.1716787001276,113.39302230982211,895.2993812837829,1242.2344184803849,50
21,Tamar Braxton,5,1011.5520474793298,105.43171725505984,797.9750237829013,1159.592285663787,50
21,Tamar Braxton,6,903.485308203164,92.32698013688932,763.0813513280368,1027.2422219871814,50
21,Tamar Braxton,7,949.8995106351541,87.14729141525042,793.3345654123686,1061.0395211910675,50
21,Tamar Braxton,8,929.962584625246,85.18446733209824,785.5731963688713,1060.2954578558376,50
21,Tamar Braxton,9,935.9994029907461,223.48865385896096,372.4566318675794,1106.363411953195,50
21,Victor Espinoza,1,374.14873960160827,198.4175936549109,85.43682649062862,649.9436500599672,50
21,Victor Espinoza,2,25.42857393009391,61.351929674770695,1.0,171.1750509438278,50
22,Antonio Brown,1,788.8479190754846,199.5496949619072,462.61401899957923,1082.8828317863301,50
22,Antonio Brown,2,788.1067815891461,142.75679007524047,572.2028630021165,1009.0243205472956,50
22,Antonio Brown,3,775.8863886777076,113.61880446950157,599.1011070636193,943.3546106605264,50
22,Antonio Brown,4,846.7139641959043,109.84136891645295,668.7220164212732,1011.2675583238338,50
22,Antonio Brown,5,795.5259874781582,94.65659432903873,637.376401331322,931.0117186688568,50
22,Antonio Brown,6,698.2420519234266,96.02943344039295,533.8475302127956,851.2545793088705,50
22,Antonio Brown,7,728.9081887280862,68.1251730752559,613.8019664856065,826.8024160361445,50
22,Antonio Brown,8,866.4045909144448,74.92401675876806,724.9261389033447,980.1679388738742,50
22,Antonio Brown,9,947.012357532522,165.06678478186828,592.0107083211772,1116.4259303322556,50
22,Doug Flutie,1,421.1384096571112,220.08112878716017,16.022590262969626,761.1842906390357,50
22,Doug Flutie,2,413.4397166049351,165.79996205337363,173.52808007524035,641.199567391521,50
22,Doug Flutie,3,405.8638810118903,137.70105422467154,228.32088206198327,621.419154722677,50
22,Doug Flutie,4,478.44242037081733,130.20783711125446,260.0215029717912,700.9022265372614,50
22,Doug Flutie,5,464.9130166919202,102.69847176127917,306.09333216976586,602.6494825372083,50
22,Doug Flutie,6,436.9655693852863,84.99287423650031,316.8778282229247,565.9364531038777,50
22,Geraldo Rivera,1,148.41111685334675,174.50634501125964,1.0,447.45420165584545,50
22,Geraldo Rivera,2,82.78314528720858,82.09045637957934,1.0,222.3827573484496,50
22,Ginger Zee,1,1098.3405233468768,203.71225782779098,782.9723224833983,1395.8372667131935,50
22,Ginger Zee,2,1127.0607867752017,145.30098198729928,896.8170250559541,1354.2970389814845,50
22,Ginger Zee,3,1166.5561872246906,112.27992619977732,996.0111749357537,1351.6205057319362,50
22,Ginger Zee,4,1271.4025243488268,103.42921679266692,1139.5777194364705,1434.064860501262,50
22,Ginger Zee,5,1283.2904588056008,98.88208337469558,1096.9674277351792,1434.9491801008974,50
22,Ginger Zee,6,1271.9483443696176,78.67091812113728,1162.2348658256838,1376.0259588988854,50
22,Ginger Zee,7,1418.0539579676392,136.42254405204,1202.277244639307,1608.6597669420812,50
22,Ginger Zee,8,1733.903078144166,94.92195845672174,1586.2615442947583,1879.7506341425146,50
22,Ginger Zee,9,2033.0395135236813,133.50969525664718,1760.1129489506372,2204.71231806669,50
22,Ginger Zee,10,2366.0984341346157,68.03910339812592,2265.001863933273,2455.476678268071,50
22,Jodie Sweetin,1,1014.0588211558883,192.27575414190878,662.126948599135,1286.8622012515095,50
22,Jodie Sweetin,2,1015.7653805837,139.74436671823156,788.3947889609032,1210.8302668341657,50
22,Jodie Sweetin,3,1043.2662879826823,112.7636312980797,831.3350783261133,1218.2879914103708,50
22,Jodie Sweetin,4,1131.8203480463712,102.91842096959567,954.6858639190887,1296.2326048011603,50
22,Jodie Sweetin,5,1141.7230522390348,93.22149953890828,1017.5636855550763,1311.231017102952,50
22,Jodie Sweetin,6,1091.68526056452,93.74098655674644,964.3325070576561,1253.1127605042284,50
22,Jodie Sweetin,7,1218.0406636436812,140.70762681328316,985.9867652773878,1447.3193886237646,50
22,Jodie Sweetin,8,1.0,0.0,1.0,1.0,50
22,Kim Fields,1,808.8834600458183,171.351214600743,553.6994620634289,1064.3375566711761,50
22,Kim Fields,2,799.8011004051782,147.45477629581706,578.0257547102516,986.0956206143325,50
22,Kim Fields,3,772.0101496834643,100.13743186795477,641.0058876079186,938.2607633199777,50
22,Kim Fields,4,822.2885200183063,98.48520599249485,647.5568036782065,953.6571809494308,50
22,Kim Fields,5,749.9669667185175,92.68819194477699,612.4431140922524,909.655612201528,50
22,Kim Fields,6,703.736505309455,99.77643036260977,533.7070600396835,872.7784482743497,50
22,Kim Fields,7,311.1346606486322,292.7698827361736,1.0,682.9571447765245,50
22,Marla Maples,1,770.8020941147638,195.8947757063626,434.30073740004883,1144.6254113412615,50
22,Marla Maples,2,768.4772175795583,125.90690907601744,565.1335707339891,967.7464568936773,50
22,Marla Maples,3,727.1695007974206,113.26387745400912,557.9831201305121,908.5766279776288,50
22,Marla Maples,4,1.0,0.0,1.0,1.0,50
22,Mischa Barton,1,275.08295539159934,180.39213261704325,3.4821232029164655,558.7250279192909,50
22,Mischa Barton,2,263.5120595264553,142.37008063199792,81.74947518506808,509.0163119398314,50
22,Mischa Barton,3,200.9180946153522,137.57992887431615,1.0,423.11145509094473,50
22,Nyle DiMarco,1,1331.1666879219067,186.07143382641027,1073.5615916016777,1583.3898248977039,50
22,Nyle DiMarco,2,1349.4964825370203,121.80939538511903,1190.731109824902,1536.8577591691023,50
22,Nyle DiMarco,3,1423.913631576492,95.73354568486546,1303.2646735560227,1582.7865632070962,50
22,Nyle DiMarco,4,1586.5067295808628,98.14692749855317,1455.336555210161,1755.7124471049906,50
22,Nyle DiMarco,5,1630.4229964179074,86.81043797884114,1468.1763832163756,1754.6816179366206,50
22,Nyle DiMarco,6,1706.4596202642833,98.52402393865863,1564.8827111115459,1865.1629780415199,50
22,Nyle DiMarco,7,2029.9910557060787,145.62027609119107,1802.5230407284714,2263.0364318336888,50
22,Nyle DiMarco,8,2467.4847359288124,95.3536271447658,2338.382956357503,2628.5505547129233,50
22,Nyle DiMarco,9,2898.675659927564,189.99897328949194,2561.9622790202934,3148.2017514731297,50
22,Nyle DiMarco,10,3331.7556124329485,78.31951191917044,3209.3275051615888,3456.342282235791,50
22,Paige VanZant,1,1270.1286188629247,187.29127485246772,1037.6495072291286,1649.6312041594795,50
22,Paige VanZant,2,1296.9854015015662,125.90124152490921,1144.0470826627434,1537.535590604145,50
22,Paige VanZant,3,1373.8495973265633,108.94212539889166,1214.51431993255,1558.9666127672733,50
22,Paige VanZant,4,1576.582504070203,111.74752838753528,1379.9620892905148,1758.3390021976827,50
22,Paige VanZant,5,1725.6878537961177,87.63651532608898,1578.9907311043146,1835.2036845419948,50
22,Paige VanZant,6,1969.996604167871,88.67422548797583,1826.405139668923,2099.041671944553,50
22,Paige VanZant,7,2475.48301789194,120.92806972779971,2282.275440235804,2658.890664744837,50
22,Paige VanZant,8,3129.4778139907603,95.46853710302253,2989.0792372490628,3266.485799904432,50
22,Paige VanZant,9,3751.094381412795,186.94134011360876,3400.441311157769,3949.151128833289,50
22,Paige VanZant,10,4302.145953432436,84.32010705706902,4178.794873504146,4427.276085133711,50
22,Von Miller,1,788.3631452923473,224.09741036059071,459.1949955258549,1126.3320093859888,50
22,Von Miller,2,801.92501008409,174.43437188427112,524.3561270160709,1071.9329254304885,50
22,Von Miller,3,790.6668602028201,112.87802524514593,621.231469333366,984.0242602697199,50
22,Von Miller,4,852.4078255789068,103.81850603670985,685.5479601268892,1010.9944445476157,50
22,Von Miller,5,786.6385662709665,85.8797656733829,666.6361887693392,928.659226161014,50
22,Von Miller,6,701.9733486132299,75.20240663143714,595.9489068082466,841.1746018537182,50
22,Von Miller,7,249.10405172487518,285.142965633146,1.0,669.9949164178015,50
22,Wanya Morris,1,1284.7762482819323,195.64872886559107,974.622468784366,1575.8249822724085,50
22,Wanya Morris,2,1292.6469175259406,148.116137872784,1064.8115132242765,1515.6890929524006,50
22,Wanya Morris,3,1319.8994209009165,126.87093727632829,1129.8081974421307,1501.0324829035221,50
22,Wanya Morris,4,1432.8351637898015,131.15673755068858,1205.1732546401313,1612.9677186968233,50
22,Wanya Morris,5,1421.8311015817758,122.30492350807538,1224.0629006090614,1571.4643170843262,50
22,Wanya Morris,6,1418.9926954023097,109.66315404323935,1240.2569669781205,1576.043873100936,50
22,Wanya Morris,7,1569.2844036890665,143.91522396558352,1375.0662078846829,1799.0415098010635,50
22,Wanya Morris,8,1801.7297810218158,100.3962233284816,1640.197801575491,1937.4020624477926,50
22,Wanya Morris,9,370.17808760343723,595.2068825425168,1.0,1582.0309910122094,50
23,Amber Rose,1,406.60136851211047,189.10089761237683,59.11049304101098,698.2824403329805,50
23,Amber Rose,2,440.32242528011267,129.37431190095856,225.69605960594282,661.2886486986679,50
23,Amber Rose,3,422.9679574639823,104.99755818166955,257.19697646913403,561.011339535263,50
23,Amber Rose,4,462.33440586883074,105.94215005996695,291.4803692229029,639.1927469415075,50
23,Amber Rose,5,482.14775760179566,90.33665863214131,336.8288059361126,617.6340250425535,50
23,Amber Rose,6,365.64682205181504,154.7553982894717,1.0,543.728260256366,50
23,Babyface,1,532.4258396389341,168.0757159841913,232.51117805426637,789.1197851723343,50
23,Babyface,2,529.1676330550567,137.5730726799124,316.39990578650196,746.3959081614493,50
23,Babyface,3,499.4519499539872,111.82082059727477,312.13189873090835,647.2220941022315,50
23,Babyface,4,370.85438599267457,203.82196650409236,1.0,572.8982390801403,50
23,Calvin Johnson Jr.,1,1021.2657605798782,192.0696700598565,713.8781583383205,1320.0730332800701,50
23,Calvin Johnson Jr.,2,1071.0063929196133,138.07637127733958,838.5404510146916,1316.012697232489,50
23,Calvin Johnson Jr.,3,1079.8935353926965,106.5856865983223,921.1460677480509,1251.4243145317657,50
23,Calvin Johnson Jr.,4,1152.0553644580257,101.850829398926,979.23937219109,1303.6033760080834,50
23,Calvin Johnson Jr.,5,1230.6799752843283,101.89223889421152,1100.4167335980133,1426.1773544529728,50
23,Calvin Johnson Jr.,6,1269.9058713539284,106.17219433223163,1096.8922627451525,1455.3895209777863,50
23,Calvin Johnson Jr.,7,1423.0756824192588,110.05115102211813,1235.626331206776,1580.2007778661457,50
23,Calvin Johnson Jr.,8,1517.5099860925934,93.79394275087445,1399.8230914538701,1654.4852475841435,50
23,Calvin Johnson Jr.,9,1527.0181557404908,106.07361430158983,1368.2113563623718,1717.2677358532676,50
23,Calvin Johnson Jr.,10,1815.9927968173808,119.423791017511,1620.6161433337631,1997.9381890544673,50
23,Calvin Johnson Jr.,11,2084.8339293154727,183.31015733790832,1890.5295683547708,2512.0780958415685,50
23,Jake T. Austin,1,370.1877192768037,209.455577919054,109.27265864057095,724.0448122912386,50
23,Jake T. Austin,2,1.0295983848813643,0.20929218661781024,1.0,1.0,50
23,James Hinchcliffe,1,1585.3622171072543,175.36982899765994,1260.2101796958102,1826.0484952380807,50
23,James Hinchcliffe,2,1627.473421915091,131.19935270608397,1434.6083173019904,1826.008491545622,50
23,James Hinchcliffe,3,1665.0302254799165,98.77642865420029,1529.9784635699932,1815.506684574351,50
23,James Hinchcliffe,4,1807.4339871284435,112.36661253988515,1643.7706899769469,1976.6286439938945,50
23,James Hinchcliffe,5,1898.1892221879514,96.84738561246016,1788.848731952998,2097.577682751657,50
23,James Hinchcliffe,6,1931.9752612268144,118.1286729763061,1775.3994925851055,2148.158182704344,50
23,James Hinchcliffe,7,2066.5879683623593,117.74823626260509,1859.9787964390541,2248.421509869781,50
23,James Hinchcliffe,8,2172.9999750598313,94.11098457508004,2042.603472250259,2308.9498625099554,50
23,James Hinchcliffe,9,2187.992558431217,100.69948751974837,2025.4652647652892,2351.2516375917594,50
23,James Hinchcliffe,10,2496.5359212760927,201.99148601193028,2174.9096158507627,2774.7963873500403,50
23,James Hinchcliffe,11,2804.343503730186,251.43615721342294,2558.2204529708924,3369.1096034846096,50
23,Jana Kramer,1,953.4237102285246,160.04692465658803,716.6856406743002,1219.4927307962423,50
23,Jana Kramer,2,1026.7609156564413,110.83646719848252,855.4360766680394,1193.55329578647,50
23,Jana Kramer,3,1102.7029132934088,109.03253187411313,942.3138156656994,1289.1946804505915,50
23,Jana Kramer,4,1257.0467727693265,91.57009085075258,1109.733593391349,1398.404989579741,50
23,Jana Kramer,5,1363.0211690829562,89.14232094309364,1224.1285634992719,1509.1909689061317,50
23,Jana Kramer,6,1446.8286759861785,115.89660195940112,1294.9444763626443,1588.1916271396763,50
23,Jana Kramer,7,1585.9118427461435,94.62226250394781,1434.4945368693227,1757.5955833261878,50
23,Jana Kramer,8,1669.521287071747,96.18117559959731,1510.9400831156681,1830.4478383018277,50
23,Jana Kramer,9,1659.7977719812532,83.65195039546789,1537.869715993542,1756.27314878227,50
23,Jana Kramer,10,1896.5484630656608,205.89502795698738,1610.7968257815135,2204.77669298875,50
23,Jana Kramer,11,1716.588845830991,630.9939451407892,1.0,2126.5966382013426,50
23,Laurie Hernandez,1,1473.402593080054,236.43089705420056,1053.77263965053,1787.963139871913,50
23,Laurie Hernandez,2,1452.5952572256851,161.43227858340663,1173.3570839951826,1656.488286912087,50
23,Laurie Hernandez,3,1469.722910317103,134.39152506423773,1260.3272047823573,1692.7905488913373,50
23,Laurie Hernandez,4,1566.3520750968041,115.10186872902372,1408.0235373793744,1779.9446765729979,50
23,Laurie Hernandez,5,1709.0636272289078,98.82294097535704,1543.771629219446,1863.3654055705651,50
23,Laurie Hernandez,6,1839.079489432245,91.65908400682812,1705.0762079594492,1985.297987253736,50
23,Laurie Hernandez,7,2117.08237440017,91.78597681407912,1940.4450848920203,2244.621615236579,50
23,Laurie Hernandez,8,2383.104323823913,96.43895880514181,2222.272911909863,2538.50925376845,50
23,Laurie Hernandez,9,2563.1780440671773,81.10781846364017,2419.5509810894655,2697.1114766318674,50
23,Laurie Hernandez,10,2989.7280137227144,192.3795610234468,2713.9578553231813,3298.43380970379,50
23,Laurie Hernandez,11,3394.2337211233507,251.40435158402263,3164.6708710114685,3970.5511805093875,50
23,Marilu Henner,1,916.6886044252217,191.52452111146528,628.9702640435661,1238.6757143569585,50
23,Marilu Henner,2,942.6199895524097,130.5922549640921,749.4359570052701,1146.530122498005,50
23,Marilu Henner,3,893.8839158604231,120.88733557363501,682.7062570746975,1042.4783142808622,50
23,Marilu Henner,4,883.7241552897175,105.35352073303584,755.3290168938958,1073.2023021212683,50
23,Marilu Henner,5,845.1811810552698,98.56532591341909,691.829281559301,1026.0452535705338,50
23,Marilu Henner,6,738.9461205621378,91.3130350365856,596.8494221242349,888.7409496567695,50
23,Marilu Henner,7,731.8896106636103,89.8639763293026,574.724157924471,877.769315906819,50
23,Marilu Henner,8,708.9728327453762,62.10656653096787,594.6955293831478,791.6005543496774,50
23,Marilu Henner,9,611.8019502935932,87.33136252225401,490.1965199785766,760.8557378103087,50
23,Maureen McCormick,1,582.1124158858961,173.87243406360022,272.27595271997376,851.6270249983584,50
23,Maureen McCormick,2,616.6213438525391,132.9936779410879,397.6732439307846,814.7150736963872,50
23,Maureen McCormick,3,608.2880404904448,108.68585819464195,415.40355487185326,770.41843495695,50
23,Maureen McCormick,4,645.2114154318629,98.53515925580359,513.8593834171716,835.568810378329,50
23,Maureen McCormick,5,674.0987493915227,97.47518157009405,520.3202041825892,821.1971419583,50
23,Maureen McCormick,6,636.9317599784058,93.65969015623355,515.2266232102555,792.4525920605915,50
23,Maureen McCormick,7,80.55474635646719,187.89360669500502,1.0,567.6098996160243,50
23,Rick Perry,1,129.30681907845192,142.24485749823333,1.0,397.1695631811347,50
23,Rick Perry,2,167.42438728088484,108.60384041456615,32.758452019920426,351.5384488429889,50
23,Rick Perry,3,154.57302438809546,87.45607377189467,7.727380298197847,294.75602633682297,50
23,Ryan Lochte,1,467.7903069001634,175.3499810260647,206.42503620869707,724.9502159979305,50
23,Ryan Lochte,2,501.88817246336447,124.85182633182852,300.3923386481528,703.3876208358369,50
23,Ryan Lochte,3,487.5881520359277,101.45524084838284,322.3762460724522,626.3639589819879,50
23,Ryan Lochte,4,551.2208351102074,92.53699092308946,397.46344299444644,705.7593090260704,50
23,Ryan Lochte,5,576.9972701392819,83.2342959634888,454.87458246958556,706.3983488821029,50
23,Ryan Lochte,6,532.1084736807969,80.80600877111767,397.60203755166884,652.4677770395317,50
23,Ryan Lochte,7,626.6537171753873,93.24652534910972,487.2433919415642,790.4877743852426,50
23,Ryan Lochte,8,76.16051299193288,169.8984484599535,1.0,482.6796821816185,50
23,Terra Jole,1,1089.2633568157248,151.4937350677376,855.8983237684589,1340.575011755709,50
23,Terra Jole,2,1114.7817902109837,144.77484944206822,870.459982907228,1353.05159370239,50
23,Terra Jole,3,1110.3170982697222,104.79669787113595,933.9963694352718,1250.635307328588,50
23,Terra Jole,4,1184.957962859943,113.59163808908856,1006.2398776652824,1362.199113963412,50
23,Terra Jole,5,1220.6210480279856,110.61902054586514,1041.9424395976491,1402.3682705743945,50
23,Terra Jole,6,1238.577525727678,120.20165842592303,1033.0096744039433,1404.2326750997654,50
