season,celebrity,week,fan_votes,judge_score,eliminated
15,Bristol Palin,4,376.63805933750024,32.0,True
15,Emmitt Smith,4,996.3957048452323,36.0,False
15,Gilles Marini,4,1288.4165403746144,39.5,False
15,Kelly Monaco,4,1002.7740570101122,37.5,False
15,Kirstie Alley,4,463.1221805820558,30.0,False
15,Melissa Rycroft,4,1618.2855406325034,37.0,False
15,Sabrina Bryan,4,1491.8138352731542,35.5,False
15,Shawn Johnson,4,1432.411897920087,39.5,False
15,Apolo Anton Ohno,5,1400.680541317265,28.25,False
15,Emmitt Smith,5,963.0326544830862,28.0,False
15,Gilles Marini,5,1285.827069773592,28.25,False
15,Kelly Monaco,5,1042.8419978384768,25.75,False
15,Kirstie Alley,5,436.0640420319366,26.25,False
15,Melissa Rycroft,5,1844.782390946285,28.25,False
15,Sabrina Bryan,5,1532.2492935734508,29.25,False
15,Shawn Johnson,5,1494.5220100359072,28.25,False
15,Apolo Anton Ohno,6,1616.2055940502942,30.0,False
15,Emmitt Smith,6,1068.422078113755,26.5,False
15,Gilles Marini,6,1437.9645771206103,27.5,False
15,Kelly Monaco,6,1280.7030676076772,27.0,False
15,Kirstie Alley,6,561.5899698397023,27.5,False
15,Melissa Rycroft,6,2301.7797412566592,29.5,False
15,Sabrina Bryan,6,1.0,30.0,True
15,Shawn Johnson,6,1732.3349720113,28.0,False
15,Apolo Anton Ohno,7,1570.442813734676,33.0,False
15,Emmitt Smith,7,921.8199226249404,34.4999,False
15,Gilles Marini,7,1355.250359668163,33.4998,False
15,Kelly Monaco,7,1338.9631266617494,36.0,False
15,Kirstie Alley,7,451.2049724133738,27.999899999999997,False
15,Melissa Rycroft,7,2594.7143174588336,38.9999,False
15,Shawn Johnson,7,1767.6044874382644,37.9998,False
15,Apolo Anton Ohno,8,1684.1312357933184,29.2777,False
15,Emmitt Smith,8,950.8179807386925,29.0554,False
15,Gilles Marini,8,1.0,29.2777,True
15,Kelly Monaco,8,1651.0443216130775,28.3333,False
15,Kirstie Alley,8,540.1342549125601,25.5,True
15,Melissa Rycroft,8,3132.6151463480173,30.0,False
15,Shawn Johnson,8,2040.257060594334,27.8333,False
15,Apolo Anton Ohno,9,1594.8311437941982,28.611,True
15,Emmitt Smith,9,800.2254724411412,27.0,True
15,Kelly Monaco,9,1861.3111763026695,27.110999999999997,False
15,Melissa Rycroft,9,3534.0909542573236,28.7777,False
15,Shawn Johnson,9,2209.541253204668,29.5,False
15,Kelly Monaco,10,2625.736959986944,29.1109,False
15,Melissa Rycroft,10,4434.337252667316,29.333099999999998,False
15,Shawn Johnson,10,2939.925787345741,28.944300000000002,False
16,Alexandra Raisman,1,1375.026900463849,21.0,False
16,Andy Dick,1,505.4297885539567,17.0,False
16,D. L. Hughley,1,259.6697357464271,12.0,False
16,Dorothy Hamill,1,518.6434602959894,21.0,False
16,Ingo Rademacher,1,847.1436114834269,20.0,False
16,Jacoby Jones,1,1209.928568694569,20.0,False
16,Kellie Pickler,1,1492.0368578602352,21.0,False
16,Lisa Vanderpump,1,504.0922899289196,18.0,False
16,Sean Lowe,1,781.982821766267,19.0,False
16,Victor Ortiz,1,538.2795026020974,18.0,False
16,Wynonna Judd,1,380.8878734696644,18.0,False
16,Zendaya,1,1586.8785891345985,24.0,False
16,Alexandra Raisman,2,1444.9960144125275,24.0,False
16,Andy Dick,2,536.5697708919243,20.0,False
16,D. L. Hughley,2,307.82121771048514,16.0,False
16,Dorothy Hamill,2,1.0,15.0,True
16,Ingo Rademacher,2,889.1928937521363,20.0,False
16,Jacoby Jones,2,1261.4037861139116,23.0,False
16,Kellie Pickler,2,1560.0239259909831,26.0,False
16,Lisa Vanderpump,2,540.4699363537464,18.0,False
16,Sean Lowe,2,824.6810290173469,20.0,False
16,Victor Ortiz,2,568.7899294476905,18.0,False
16,Wynonna Judd,2,418.14413624518016,18.0,False
16,Zendaya,2,1646.9073600640681,26.0,False
16,Alexandra Raisman,3,1534.386746618493,23.0,False
16,Andy Dick,3,541.4394970398083,18.0,False
16,D. L. Hughley,3,346.67835381593716,16.0,False
16,Ingo Rademacher,3,917.4627832864295,21.0,False
16,Jacoby Jones,3,1309.9344000221276,25.9998,False
16,Kellie Pickler,3,1644.7796945403518,25.0,False
16,Lisa Vanderpump,3,559.5151743328354,21.0,False
16,Sean Lowe,3,852.9356799925384,21.0,False
16,Victor Ortiz,3,575.8114710258607,23.0,False
16,Wynonna Judd,3,1.0,15.0,True
16,Zendaya,3,1716.0561993256172,25.9998,False
16,Alexandra Raisman,4,1663.4118217558107,27.0,False
16,Andy Dick,4,550.5107098270788,21.0,False
16,D. L. Hughley,4,397.9993264626798,21.0,False
16,Ingo Rademacher,4,952.1326525860383,23.0,False
16,Jacoby Jones,4,1375.1486165510837,24.0,False
16,Kellie Pickler,4,1770.447197409222,26.0,False
16,Lisa Vanderpump,4,1.0,18.0,True
16,Sean Lowe,4,886.5211794905806,20.0,False
16,Victor Ortiz,4,585.0867726097927,18.0,False
16,Zendaya,4,1817.7417233077144,26.0,False
16,Alexandra Raisman,5,1741.6180526928763,25.0,False
16,Andy Dick,5,489.92396326040586,18.0,False
16,D. L. Hughley,5,376.9098902769364,18.0,True
16,Ingo Rademacher,5,909.6378220157598,21.0,False
16,Jacoby Jones,5,1377.5092242993492,26.0,False
16,Kellie Pickler,5,1856.5394906991983,27.0,False
16,Sean Lowe,5,845.9894526753537,24.0,False
16,Victor Ortiz,5,529.4560655324212,21.0,False
16,Zendaya,5,1872.4160385476985,29.0,False
16,Alexandra Raisman,6,1867.599511719161,26.0,False
16,Andy Dick,6,474.20847082046413,21.5,False
16,Ingo Rademacher,6,896.8194781294435,23.0,False
16,Jacoby Jones,6,1419.9645951446769,22.5,False
16,Kellie Pickler,6,2005.7644751867347,27.0,False
16,Sean Lowe,6,834.7164181539827,23.0,False
16,Victor Ortiz,6,518.9858419233682,20.0,True
16,Zendaya,6,1981.9412089221703,25.5,False
16,Alexandra Raisman,7,2009.8244697043565,32.0,False
16,Andy Dick,7,478.30958896636196,17.0,True
16,Ingo Rademacher,7,889.2594213506268,25.0,False
16,Jacoby Jones,7,1482.0022618456119,27.0,False
16,Kellie Pickler,7,2187.7561874368707,29.0,False
16,Sean Lowe,7,830.793215348727,24.0,False
16,Zendaya,7,2122.0548553474473,30.0,False
16,Alexandra Raisman,8,2138.641159172324,28.0,False
16,Ingo Rademacher,8,867.3152644405505,24.0,False
16,Jacoby Jones,8,1543.582064672051,26.0,False
16,Kellie Pickler,8,2371.1480626615985,27.5,False
16,Sean Lowe,8,815.4275330576578,21.0,True
16,Zendaya,8,2263.8859159958165,29.0,False
16,Alexandra Raisman,9,2327.8368637831877,29.5,False
16,Ingo Rademacher,9,903.9596647690046,25.5,True
16,Jacoby Jones,9,1681.3918451924042,29.5,False
16,Kellie Pickler,9,2616.0352639125963,29.0,False
16,Zendaya,9,2470.776362342807,27.5,False
16,Alexandra Raisman,10,1.0,29.0,True
16,Jacoby Jones,10,2713.582521490251,27.999899999999997,False
16,Kellie Pickler,10,3728.6246332779187,30.0,False
16,Zendaya,10,3556.79284523183,30.0,False
17,Amber Riley,1,1250.980503161484,27.0,False
17,Bill Engvall,1,572.829205129179,18.0,False
17,Bill Nye,1,112.85871381964995,14.0,False
17,Brant Daugherty,1,1038.30377198294,22.0,False
17,Christina Milian,1,1120.257755861584,22.0,False
17,Corbin Bleu,1,1284.1050080483867,24.0,False
17,Elizabeth Berkley Lauren,1,1188.4030000558964,24.0,False
17,Jack Osbourne,1,1007.0671743802205,23.0,False
17,Keyshawn Johnson,1,305.0295544739701,17.0,False
17,Leah Remini,1,846.9059225358709,21.0,False
17,"Nicole ""Snooki"" Polizzi",1,966.1437000854663,23.0,False
17,Valerie Harper,1,307.11569046535175,21.0,False
17,Amber Riley,2,1288.6598101662328,24.0,False
17,Bill Engvall,2,580.9863763188633,21.0,False
17,Bill Nye,2,139.10847850669822,17.0,False
17,Brant Daugherty,2,1074.2326295883888,23.0,False
17,Christina Milian,2,1145.4554471533402,25.0,False
17,Corbin Bleu,2,1321.8286231435125,26.0,False
17,Elizabeth Berkley Lauren,2,1212.575953081966,25.0,False
17,Jack Osbourne,2,1044.4803377186502,24.0,False
17,Keyshawn Johnson,2,1.0,18.0,True
17,Leah Remini,2,869.7906788274171,24.0,False
17,"Nicole ""Snooki"" Polizzi",2,998.4985162815431,20.0,False
17,Valerie Harper,2,323.38314921338764,19.0,False
17,Amber Riley,3,1316.848851716155,24.0,False
17,Bill Engvall,3,534.6558677413728,24.0,False
17,Bill Nye,3,133.52028719993757,16.0,True
17,Brant Daugherty,3,1089.8883702354462,27.0,False
17,Christina Milian,3,1134.537460690735,26.0,False
17,Corbin Bleu,3,1347.2770657208239,26.0,False
17,Elizabeth Berkley Lauren,3,1201.9693887843664,25.0,False
17,Jack Osbourne,3,1068.5489873095075,22.0,False
17,Leah Remini,3,861.220271675822,24.0,False
17,"Nicole ""Snooki"" Polizzi",3,1008.6910640687094,25.0,False
17,Valerie Harper,3,302.84238485712456,16.0,False
17,Amber Riley,4,1381.2368900826102,27.0,False
17,Bill Engvall,4,472.9783108339308,21.0,False
17,Brant Daugherty,4,1115.5148212396555,21.0,False
17,Christina Milian,4,1120.9503378506292,24.0,False
17,Corbin Bleu,4,1405.8720973565653,27.0,False
17,Elizabeth Berkley Lauren,4,1193.0478448587576,27.0,False
17,Jack Osbourne,4,1123.0314473046772,24.0,False
17,Leah Remini,4,866.7380923799025,24.0,False
17,"Nicole ""Snooki"" Polizzi",4,1027.318307568976,24.0,False
17,Valerie Harper,4,293.3118505242952,18.0,True
17,Amber Riley,5,1627.6726517945665,26.0,False
17,Bill Engvall,5,547.1579180807863,24.0,False
17,Brant Daugherty,5,1288.7715953407123,27.0,False
17,Christina Milian,5,1.0,28.0,True
17,Corbin Bleu,5,1642.8669625356908,28.0,False
17,Elizabeth Berkley Lauren,5,1323.4603261262616,26.0,False
17,Jack Osbourne,5,1347.3856624884017,27.0,False
17,Leah Remini,5,1031.9202279661881,22.0,False
17,"Nicole ""Snooki"" Polizzi",5,1189.7646556673928,27.0,False
17,Amber Riley,6,1731.7776555120895,31.999899999999997,False
17,Bill Engvall,6,433.691651870925,23.9999,False
17,Brant Daugherty,6,1264.7587669498616,31.0,False
17,Corbin Bleu,6,1726.1752724970902,26.999899999999997,False
17,Elizabeth Berkley Lauren,6,1260.553997990814,31.9998,False
17,Jack Osbourne,6,1401.9459482343539,26.9998,False
17,Leah Remini,6,1024.4734356544336,27.999899999999997,False
17,"Nicole ""Snooki"" Polizzi",6,1156.6232712904323,30.0,False
17,Amber Riley,7,2030.5165676366153,29.5,False
17,Bill Engvall,7,482.54607666195255,25.0,False
17,Brant Daugherty,7,1369.672126549278,28.5,False
17,Corbin Bleu,7,1991.755339928453,29.5,False
17,Elizabeth Berkley Lauren,7,1336.3123881920394,27.0,False
17,Jack Osbourne,7,1618.9682797761718,28.5,False
17,Leah Remini,7,1169.2292212554898,26.5,False
17,"Nicole ""Snooki"" Polizzi",7,1.0,27.0,True
17,Amber Riley,8,2410.733597049613,28.0,False
17,Bill Engvall,8,595.2524332780781,24.0,False
17,Brant Daugherty,8,1.0,27.0,True
17,Corbin Bleu,8,2321.0690461390127,30.0,False
17,Elizabeth Berkley Lauren,8,1442.843522995861,25.0,False
17,Jack Osbourne,8,1884.3032197008106,30.0,False
17,Leah Remini,8,1344.7981808366242,28.0,False
17,Amber Riley,9,2842.9239734485327,25.5,False
17,Bill Engvall,9,766.7171474165165,21.0,False
17,Corbin Bleu,9,2687.4675484164636,29.0,False
17,Elizabeth Berkley Lauren,9,1.0,28.0,True
17,Jack Osbourne,9,2179.805563000159,27.0,False
17,Leah Remini,9,1522.0857677183271,27.0,False
17,Amber Riley,10,3330.9574158555006,39.5,False
17,Bill Engvall,10,1030.2978778280224,30.0,False
17,Corbin Bleu,10,3104.583693740908,37.5,False
17,Jack Osbourne,10,2533.1610125755683,35.5,False
17,Leah Remini,10,1.0,32.5,True
17,Amber Riley,11,3410.826026486099,31.333199999999998,False
17,Bill Engvall,11,949.4788046146874,25.499899999999997,True
17,Corbin Bleu,11,3129.0336612354845,29.6664,False
17,Jack Osbourne,11,2510.6615076637295,27.999899999999997,False
18,Amy Purdy,1,1295.7973037621948,24.0,False
18,Billy Dee Williams,1,18.65612448771108,15.0,False
18,Candace Cameron Bure,1,643.6828247416365,25.0,False
18,Charlie White,1,1254.1522888347954,27.0,False
18,Cody Simpson,1,836.135534887428,22.0,False
18,Danica McKellar,1,1152.8304648986123,24.0,False
18,Diana Nyad,1,327.8991554827217,18.0,False
18,Drew Carey,1,491.09131141831665,21.0,False
18,James Maslow,1,1159.7434771805492,21.0,False
18,Meryl Davis,1,1592.1674231990032,24.0,False
18,NeNe Leakes,1,640.7878145643049,21.0,False
18,Sean Avery,1,587.0562765427264,20.0,False
18,Amy Purdy,2,1418.357477829476,24.0,False
18,Billy Dee Williams,2,96.01519448078452,15.0,True
18,Candace Cameron Bure,2,722.0440040740383,21.0,False
18,Charlie White,2,1354.0995002569998,25.0,False
18,Cody Simpson,2,919.1989071255929,22.0,False
18,Danica McKellar,2,1250.7841553086769,24.0,False
18,Drew Carey,2,565.890765128897,21.0,False
18,James Maslow,2,1248.842839627287,25.0,False
18,Meryl Davis,2,1701.09583483745,25.0,False
18,NeNe Leakes,2,722.6713213307992,21.0,False
18,Sean Avery,2,1.0,21.0,True
18,Amy Purdy,3,1497.4098662455326,36.0,False
18,Candace Cameron Bure,3,703.01228473761,32.0,False
18,Charlie White,3,1384.9553490410142,36.0,False
18,Cody Simpson,3,907.7963663317585,35.0,False
18,Danica McKellar,3,1270.8356121587667,36.0,False
18,Drew Carey,3,538.4224443492361,30.0,False
18,James Maslow,3,1246.096036422562,36.0,False
18,Meryl Davis,3,1743.8229323899866,39.0,False
18,NeNe Leakes,3,707.6491083235321,31.0,False
18,Amy Purdy,4,1602.8323405798992,34.0,False
18,Candace Cameron Bure,4,658.2069856617252,28.0,False
18,Charlie White,4,1420.1872052840497,33.0,False
18,Cody Simpson,4,872.800376639637,31.0,False
18,Danica McKellar,4,1279.2213050417943,32.0,False
18,Drew Carey,4,487.4160776988833,33.0,False
18,James Maslow,4,1224.55389849397,35.0,False
18,Meryl Davis,4,1786.366084115775,39.0,False
18,NeNe Leakes,4,668.4157264842644,32.0,False
18,Amy Purdy,5,1841.1828748797052,37.0,False
18,Candace Cameron Bure,5,704.3401902197078,35.0,False
18,Charlie White,5,1568.4266261828286,37.0,False
18,Cody Simpson,5,1.0,34.0,True
18,Danica McKellar,5,1383.7296310863665,39.0,False
18,Drew Carey,5,532.0821534083688,28.0,False
18,James Maslow,5,1307.1529166449138,40.0,False
18,Meryl Davis,5,1940.4883336650544,36.0,False
18,NeNe Leakes,5,721.5972739130544,36.0,False
18,Amy Purdy,6,1988.2773566442113,38.0,False
18,Candace Cameron Bure,6,629.5863151976869,32.0,False
18,Charlie White,6,1599.945358248384,36.0,False
18,Danica McKellar,6,1359.1813010223598,36.0,False
18,Drew Carey,6,469.5957312716331,32.0,True
18,James Maslow,6,1293.723080990603,35.0,False
18,Meryl Davis,6,2001.38482778496,40.0,False
18,NeNe Leakes,6,658.3060288401617,33.0,False
18,Amy Purdy,7,2200.1419631331037,37.5,False
18,Candace Cameron Bure,7,613.5668954473491,37.0,False
18,Charlie White,7,1660.7402009925686,35.5,False
18,Danica McKellar,7,1365.526653135403,36.0,False
18,James Maslow,7,1367.9857694180503,35.0,False
18,Meryl Davis,7,2140.026574061831,39.0,False
18,NeNe Leakes,7,652.0119438116924,33.0,True
18,Amy Purdy,8,2716.7481997189293,40.0,False
18,Candace Cameron Bure,8,916.5348346073044,36.0,False
18,Charlie White,8,1977.9359377911273,40.0,False
18,Danica McKellar,8,1.0,38.0,True
18,James Maslow,8,1783.3503539801186,36.0,False
18,Meryl Davis,8,2604.4306739025214,36.0,False
18,Amy Purdy,9,3278.264077382448,39.0,False
18,Candace Cameron Bure,9,1301.8867332383188,36.0,False
18,Charlie White,9,1.0,38.0,True
18,James Maslow,9,2280.693509253735,38.0,False
18,Meryl Davis,9,3138.1556801254974,40.0,False
18,Amy Purdy,10,4085.3373545428935,29.666600000000003,False
18,Candace Cameron Bure,10,1983.1828799908117,25.9998,False
18,James Maslow,10,1.0,29.0,True
18,Meryl Davis,10,3930.4797654662952,30.0,False
19,Alfonso Ribeiro,1,1337.2699401967448,36.0,False
19,Antonio Sabato Jr.,1,569.092074509974,25.0,False
19,Bethany Mota,1,1334.5103919081062,32.0,False
19,Betsey Johnson,1,421.6209687903882,20.0,False
19,Janel Parrish,1,1304.9242607957162,29.0,False
19,Jonathan Bennett,1,624.9596132301393,30.0,False
19,Lea Thompson,1,1183.1072296729171,32.0,False
19,Lolo Jones,1,211.7267738520286,22.0,True
19,Michael Waltrip,1,232.20881008484307,25.0,False
19,Randy Couture,1,448.2393226007386,31.0,False
19,Sadie Robertson,1,1159.154747778218,34.0,False
19,Tavis Smiley,1,595.6977498741004,29.0,False
19,Tommy Chong,1,577.4881167060863,27.0,False
19,Alfonso Ribeiro,2,1432.1001344780302,32.0,False
19,Antonio Sabato Jr.,2,631.3560070154464,31.0,False
19,Bethany Mota,2,1423.7546340747472,33.0,False
19,Betsey Johnson,2,494.40826483133986,28.0,False
19,Janel Parrish,2,1388.6756612739052,34.0,False
19,Jonathan Bennett,2,687.2171397429379,30.0,False
19,Lea Thompson,2,1258.755437559412,35.0,False
19,Michael Waltrip,2,297.20824933405214,24.0,False
19,Randy Couture,2,509.687103971993,28.0,False
19,Sadie Robertson,2,1241.7465749610037,31.0,False
19,Tavis Smiley,2,1.0,28.0,True
19,Tommy Chong,2,634.0907927571322,28.0,False
19,Alfonso Ribeiro,3,1531.0847280436637,32.0,False
19,Antonio Sabato Jr.,3,652.807133667057,29.0,False
19,Bethany Mota,3,1506.5545993465332,40.0,False
19,Betsey Johnson,3,535.866471139046,29.0,False
19,Janel Parrish,3,1461.2821078067043,40.0,False
19,Jonathan Bennett,3,713.496775248203,32.0,False
19,Lea Thompson,3,1308.915902796668,31.0,False
19,Michael Waltrip,3,329.28431354729855,28.0,False
19,Randy Couture,3,1.0,26.0,True
19,Sadie Robertson,3,1313.1573623558565,32.0,False
19,Tommy Chong,3,646.5506060489681,34.0,False
19,Alfonso Ribeiro,4,1663.9408696418182,40.0,False
19,Antonio Sabato Jr.,4,667.8541135354405,29.0,False
19,Bethany Mota,4,1603.1922314548913,33.0,False
19,Betsey Johnson,4,1.0,29.0,True
19,Janel Parrish,4,1553.912482932981,36.0,False
19,Jonathan Bennett,4,737.086678469915,24.0,False
19,Lea Thompson,4,1362.6049645510914,39.0,False
19,Michael Waltrip,4,359.724736561477,25.0,False
19,Sadie Robertson,4,1404.7840563900586,37.0,False
19,Tommy Chong,4,645.8998664623277,28.0,False
19,Alfonso Ribeiro,5,1755.2605668083022,34.0,False
19,Antonio Sabato Jr.,5,614.8401813586498,28.0,False
19,Bethany Mota,5,1637.191077298275,32.0,False
19,Janel Parrish,5,1603.845392662395,33.0,False
19,Jonathan Bennett,5,698.9405460450307,24.0,False
19,Lea Thompson,5,1342.816027777667,34.0,False
19,Michael Waltrip,5,326.1758300262619,20.0,False
19,Sadie Robertson,5,1447.690922003119,36.0,False
19,Tommy Chong,5,573.2394560202987,23.0,False
19,Alfonso Ribeiro,6,1945.7423441791684,39.0,False
19,Antonio Sabato Jr.,6,639.3437694491926,28.0,False
19,Bethany Mota,6,1735.7819277530702,36.0,False
19,Janel Parrish,6,1753.2682953898334,33.0,False
19,Jonathan Bennett,6,1.0,32.0,True
19,Lea Thompson,6,1386.1065139658226,32.0,False
19,Michael Waltrip,6,376.49172373601584,30.0,False
19,Sadie Robertson,6,1583.7487310450929,35.0,False
19,Tommy Chong,6,578.5166944818027,28.0,False
19,Alfonso Ribeiro,7,2147.1070903273567,34.0,False
19,Antonio Sabato Jr.,7,1.0,29.5,True
19,Bethany Mota,7,1802.4277308043304,37.5,False
19,Janel Parrish,7,1914.2759150035097,33.5,False
19,Lea Thompson,7,1406.668237141523,35.0,False
19,Michael Waltrip,7,419.7082221188954,28.0,False
19,Sadie Robertson,7,1731.5519635956584,31.0,False
19,Tommy Chong,7,577.2608410087262,30.0,False
19,Alfonso Ribeiro,8,2273.8385774188614,41.0,False
19,Bethany Mota,8,1751.85757637211,40.0,False
19,Janel Parrish,8,1995.2849586912707,43.0,False
19,Lea Thompson,8,1316.0623318927721,32.0,False
19,Michael Waltrip,8,369.57759695587623,25.0,True
19,Sadie Robertson,8,1808.7166509716399,38.0,False
19,Tommy Chong,8,484.6623076974707,29.0,False
19,Alfonso Ribeiro,9,2712.703619381885,38.5,False
19,Bethany Mota,9,1996.1250475386257,37.0,False
19,Janel Parrish,9,2382.008005979417,38.5,False
19,Lea Thompson,9,1.0,35.0,True
19,Sadie Robertson,9,2204.8136562965014,36.5,False
19,Tommy Chong,9,703.3496708035698,28.5,False
19,Alfonso Ribeiro,10,2806.564104257387,37.5,False
19,Bethany Mota,10,1912.7941562588662,38.0,False
19,Janel Parrish,10,2426.261964906779,39.0,False
19,Sadie Robertson,10,2265.1130982002246,37.0,False
19,Tommy Chong,10,589.2666763767436,31.0,True
19,Alfonso Ribeiro,11,3002.6889663897814,40.0,False
19,Bethany Mota,11,1976.4194838829487,38.0,True
19,Janel Parrish,11,2583.255436777997,38.99980000000001,False
19,Sadie Robertson,11,2437.6361129492734,39.333200000000005,False
20,Charlotte McKinney,1,267.6994456050922,22.0,False
20,Chris Soules,1,453.18553367360045,26.0,False
20,Michael Sam,1,549.8734376958306,26.0,False
20,Nastia Liukin,1,1532.368943765052,30.0,False
20,Noah Galloway,1,762.9087345617569,26.0,False
20,Patti LaBelle,1,465.0411673067901,25.0,False
20,Redfoo,1,510.11892551537795,22.0,False
20,Riker Lynch,1,1508.3805992649984,31.0,False
20,Robert Herjavec,1,712.789587961194,28.0,False
20,Rumer Willis,1,1439.8421276734769,32.0,False
20,Suzanne Somers,1,502.1507795989919,25.0,False
20,Willow Shields,1,1295.640717377839,25.0,False
20,Charlotte McKinney,2,308.93263443582896,26.0,False
20,Chris Soules,2,490.56485526807495,21.0,False
20,Michael Sam,2,586.6265688138108,28.0,False
20,Nastia Liukin,2,1602.0738891962083,34.0,False
20,Noah Galloway,2,799.7088874921799,27.0,False
20,Patti LaBelle,2,503.4095523626039,28.0,False
20,Redfoo,2,1.0,31.0,True
20,Riker Lynch,2,1582.8468039507175,32.0,False
20,Robert Herjavec,2,726.4445529515699,28.0,False
20,Rumer Willis,2,1497.63914131708,32.0,False
20,Suzanne Somers,2,539.0000073430737,28.0,False
20,Willow Shields,2,1361.7531068688536,32.0,False
20,Charlotte McKinney,3,295.42338267279246,22.0,True
20,Chris Soules,3,473.82226197684804,28.0,False
20,Michael Sam,3,565.9805938764483,24.0,False
20,Nastia Liukin,3,1652.7118064598073,34.0,False
20,Noah Galloway,3,776.20218174248,30.0,False
20,Patti LaBelle,3,485.57132117667686,22.0,False
20,Riker Lynch,3,1650.6826737819574,34.0,False
20,Robert Herjavec,3,656.3923961001864,29.0,False
20,Rumer Willis,3,1529.9841125292255,33.0,False
20,Suzanne Somers,3,517.897779047398,25.0,False
20,Willow Shields,3,1395.331490636181,32.0,False
20,Chris Soules,4,534.8510113626489,27.0,False
20,Michael Sam,4,1.0,30.0,True
20,Nastia Liukin,4,1813.4975591660418,36.0,False
20,Noah Galloway,4,823.6967528587215,32.0,False
20,Patti LaBelle,4,553.5094704317705,30.0,False
20,Riker Lynch,4,1851.0662584696638,34.0,False
20,Robert Herjavec,4,645.6998875346051,34.0,False
20,Rumer Willis,4,1680.8395350573537,35.0,False
20,Suzanne Somers,4,578.9531001803389,28.0,False
20,Willow Shields,4,1516.8864249388562,39.0,False
20,Chris Soules,5,555.9528964894006,27.0,False
20,Nastia Liukin,5,1950.3393586041875,38.0,False
20,Noah Galloway,5,823.9998375193278,28.0,False
20,Patti LaBelle,5,587.2154193317991,27.0,False
20,Riker Lynch,5,2068.5142658584978,38.0,False
20,Robert Herjavec,5,585.8312767814177,24.0,False
20,Rumer Willis,5,1839.8117579358654,39.0,False
20,Suzanne Somers,5,1.0,28.0,True
20,Willow Shields,5,1587.3351874795019,34.0,False
20,Chris Soules,6,571.9997117494474,35.0,False
20,Nastia Liukin,6,2071.5726646859157,36.5,False
20,Noah Galloway,6,822.0360638080817,34.0,False
20,Patti LaBelle,6,1.0,34.0,True
20,Riker Lynch,6,2332.808237038094,38.0,False
20,Robert Herjavec,6,529.0897394563443,33.5,False
20,Rumer Willis,6,2042.434966712543,35.5,False
20,Willow Shields,6,1629.0586165495733,36.5,False
20,Chris Soules,7,749.2030325747305,31.0,False
20,Nastia Liukin,7,2323.680761454679,41.0,False
20,Noah Galloway,7,1003.6666627955088,38.0,False
20,Riker Lynch,7,2810.011255308591,37.0,False
20,Robert Herjavec,7,649.64418274618,31.0,False
20,Rumer Willis,7,2462.7941051203097,37.0,False
20,Willow Shields,7,1.0,39.0,True
20,Chris Soules,8,639.6534609830908,32.0,True
20,Nastia Liukin,8,2232.4447241101075,38.0,False
20,Noah Galloway,8,939.6222921119012,31.5,False
20,Riker Lynch,8,3041.7809566089636,39.0,False
20,Robert Herjavec,8,500.8821394281204,31.0,True
20,Rumer Willis,8,2645.616426757815,40.0,False
20,Nastia Liukin,9,1.0,40.0,True
20,Noah Galloway,9,1909.0836208741375,38.0,False
20,Riker Lynch,9,4262.871616081638,40.0,False
20,Rumer Willis,9,3827.044763044223,39.0,False
20,Noah Galloway,10,1796.6853790445462,36.0,False
20,Riker Lynch,10,4333.049489118017,40.0,False
20,Rumer Willis,10,3870.2651318374374,40.0,False
21,Alek Skarlatos,1,875.4213152107465,22.0,False
21,Alexa PenaVega,1,1112.0661327951964,22.0,False
21,Andy Grammer,1,991.9425448195243,21.0,False
21,Bindi Irwin,1,1320.8402489350988,24.0,False
21,Carlos PenaVega,1,1175.5252221504986,23.0,False
21,Chaka Khan,1,76.54453482196156,13.0,False
21,Gary Busey,1,305.9165177731367,15.0,False
21,Hayes Grier,1,968.0312251713707,21.0,False
21,Kim Zolciak-Biermann,1,223.91494446508983,12.0,False
21,Nick Carter,1,1234.8424408953183,24.0,False
21,Paula Deen,1,260.6305032579722,15.0,False
21,Tamar Braxton,1,1090.9969474410404,23.0,False
21,Victor Espinoza,1,363.3274222630448,15.0,False
21,Alek Skarlatos,2,884.0805885124722,22.5,False
21,Alexa PenaVega,2,1146.5347670763297,23.0,False
21,Andy Grammer,2,1028.0354193743174,22.0,False
21,Bindi Irwin,2,1375.3785016029478,24.0,False
21,Carlos PenaVega,2,1223.352118934808,22.5,False
21,Chaka Khan,2,97.24464162340483,15.0,True
21,Gary Busey,2,333.30785425559463,16.5,False
21,Hayes Grier,2,999.2405389567097,22.5,False
21,Kim Zolciak-Biermann,2,246.49618826699935,18.5,True
21,Nick Carter,2,1271.9039314919778,22.5,False
21,Paula Deen,2,283.16706964838534,18.5,False
21,Tamar Braxton,2,1110.2583802560528,24.5,False
21,Victor Espinoza,2,1.0,18.5,True
21,Alek Skarlatos,3,868.682357784665,33.0,False
21,Alexa PenaVega,3,1188.0461877083726,36.0,False
21,Andy Grammer,3,1066.31623833111,29.0,False
21,Bindi Irwin,3,1463.7966906682195,32.0,False
21,Carlos PenaVega,3,1295.9414094836889,31.0,False
21,Gary Busey,3,357.13716233821003,25.0,False
21,Hayes Grier,3,1030.7325337247655,30.0,False
21,Nick Carter,3,1319.962602062838,36.0,False
21,Paula Deen,3,296.0101014326999,20.0,False
21,Tamar Braxton,3,1113.374716465431,33.0,False
21,Alek Skarlatos,4,797.5822960977415,24.0,False
