season,celebrity,week,fan_vote_est,judge_score,eliminated
15,Melissa Rycroft,9,3534.090954,28.7777,FALSE
15,Shawn Johnson,9,2209.541253,29.5,FALSE
15,Kelly Monaco,10,2625.73696,29.1109,FALSE
15,Melissa Rycroft,10,4434.337253,29.3331,FALSE
15,Shawn Johnson,10,2939.925787,28.9443,FALSE
16,Alexandra Raisman,1,1375.0269,21,FALSE
16,Andy Dick,1,505.4297886,17,FALSE
16,D. L. Hughley,1,259.6697357,12,FALSE
16,Dorothy Hamill,1,518.6434603,21,FALSE
16,Ingo Rademacher,1,847.1436115,20,FALSE
16,Jacoby Jones,1,1209.928569,20,FALSE
16,Kellie Pickler,1,1492.036858,21,FALSE
16,Lisa Vanderpump,1,504.0922899,18,FALSE
16,Sean Lowe,1,781.9828218,19,FALSE
16,Victor Ortiz,1,538.2795026,18,FALSE
16,Wynonna Judd,1,380.8878735,18,FALSE
16,Zendaya,1,1586.878589,24,FALSE
16,Alexandra Raisman,2,1444.996014,24,FALSE
16,Andy Dick,2,536.5697709,20,FALSE
16,D. L. Hughley,2,307.8212177,16,FALSE
16,Dorothy Hamill,2,1,15,TRUE
16,Ingo Rademacher,2,889.1928938,20,FALSE
16,Jacoby Jones,2,1261.403786,23,FALSE
16,Kellie Pickler,2,1560.023926,26,FALSE
16,Lisa Vanderpump,2,540.4699364,18,FALSE
16,Sean Lowe,2,824.681029,20,FALSE
16,Victor Ortiz,2,568.7899294,18,FALSE
16,Wynonna Judd,2,418.1441362,18,FALSE
16,Zendaya,2,1646.90736,26,FALSE
16,Alexandra Raisman,3,1534.386747,23,FALSE
16,Andy Dick,3,541.439497,18,FALSE
16,D. L. Hughley,3,346.6783538,16,FALSE
16,Ingo Rademacher,3,917.4627833,21,FALSE
16,Jacoby Jones,3,1309.9344,25.9998,FALSE
16,Kellie Pickler,3,1644.779695,25,FALSE
16,Lisa Vanderpump,3,559.5151743,21,FALSE
16,Sean Lowe,3,852.93568,21,FALSE
16,Victor Ortiz,3,575.811471,23,FALSE
16,Wynonna Judd,3,1,15,TRUE
16,Zendaya,3,1716.056199,25.9998,FALSE
16,Alexandra Raisman,4,1663.411822,27,FALSE
16,Andy Dick,4,550.5107098,21,FALSE
16,D. L. Hughley,4,397.9993265,21,FALSE
16,Ingo Rademacher,4,952.1326526,23,FALSE
16,Jacoby Jones,4,1375.148617,24,FALSE
16,Kellie Pickler,4,1770.447197,26,FALSE
16,Lisa Vanderpump,4,1,18,TRUE
16,Sean Lowe,4,886.5211795,20,FALSE
16,Victor Ortiz,4,585.0867726,18,FALSE
16,Zendaya,4,1817.741723,26,FALSE
16,Alexandra Raisman,5,1741.618053,25,FALSE
16,Andy Dick,5,489.9239633,18,FALSE
16,D. L. Hughley,5,376.9098903,18,TRUE
16,Ingo Rademacher,5,909.637822,21,FALSE
16,Jacoby Jones,5,1377.509224,26,FALSE
16,Kellie Pickler,5,1856.539491,27,FALSE
16,Sean Lowe,5,845.9894527,24,FALSE
16,Victor Ortiz,5,529.4560655,21,FALSE
16,Zendaya,5,1872.416039,29,FALSE
16,Alexandra Raisman,6,1867.599512,26,FALSE
16,Andy Dick,6,474.2084708,21.5,FALSE
16,Ingo Rademacher,6,896.8194781,23,FALSE
16,Jacoby Jones,6,1419.964595,22.5,FALSE
16,Kellie Pickler,6,2005.764475,27,FALSE
16,Sean Lowe,6,834.7164182,23,FALSE
16,Victor Ortiz,6,518.9858419,20,TRUE
16,Zendaya,6,1981.941209,25.5,FALSE
16,Alexandra Raisman,7,2009.82447,32,FALSE
16,Andy Dick,7,478.309589,17,TRUE
16,Ingo Rademacher,7,889.2594214,25,FALSE
16,Jacoby Jones,7,1482.002262,27,FALSE
16,Kellie Pickler,7,2187.756187,29,FALSE
16,Sean Lowe,7,830.7932153,24,FALSE
16,Zendaya,7,2122.054855,30,FALSE
16,Alexandra Raisman,8,2138.641159,28,FALSE
16,Ingo Rademacher,8,867.3152644,24,FALSE
16,Jacoby Jones,8,1543.582065,26,FALSE
16,Kellie Pickler,8,2371.148063,27.5,FALSE
16,Sean Lowe,8,815.4275331,21,TRUE
16,Zendaya,8,2263.885916,29,FALSE
16,Alexandra Raisman,9,2327.836864,29.5,FALSE
16,Ingo Rademacher,9,903.9596648,25.5,TRUE
16,Jacoby Jones,9,1681.391845,29.5,FALSE
16,Kellie Pickler,9,2616.035264,29,FALSE
16,Zendaya,9,2470.776362,27.5,FALSE
16,Alexandra Raisman,10,1,29,TRUE
16,Jacoby Jones,10,2713.582521,27.9999,FALSE
16,Kellie Pickler,10,3728.624633,30,FALSE
16,Zendaya,10,3556.792845,30,FALSE
17,Amber Riley,1,1250.980503,27,FALSE
17,Bill Engvall,1,572.8292051,18,FALSE
17,Bill Nye,1,112.8587138,14,FALSE
17,Brant Daugherty,1,1038.303772,22,FALSE
17,Christina Milian,1,1120.257756,22,FALSE
17,Corbin Bleu,1,1284.105008,24,FALSE
17,Elizabeth Berkley Lauren,1,1188.403,24,FALSE
17,Jack Osbourne,1,1007.067174,23,FALSE
17,Keyshawn Johnson,1,305.0295545,17,FALSE
17,Leah Remini,1,846.9059225,21,FALSE
17,"Nicole ""Snooki"" Polizzi",1,966.1437001,23,FALSE
17,Valerie Harper,1,307.1156905,21,FALSE
17,Amber Riley,2,1288.65981,24,FALSE
17,Bill Engvall,2,580.9863763,21,FALSE
17,Bill Nye,2,139.1084785,17,FALSE
17,Brant Daugherty,2,1074.23263,23,FALSE
17,Christina Milian,2,1145.455447,25,FALSE
17,Corbin Bleu,2,1321.828623,26,FALSE
17,Elizabeth Berkley Lauren,2,1212.575953,25,FALSE
17,Jack Osbourne,2,1044.480338,24,FALSE
17,Keyshawn Johnson,2,1,18,TRUE
17,Leah Remini,2,869.7906788,24,FALSE
17,"Nicole ""Snooki"" Polizzi",2,998.4985163,20,FALSE
17,Valerie Harper,2,323.3831492,19,FALSE
17,Amber Riley,3,1316.848852,24,FALSE
17,Bill Engvall,3,534.6558677,24,FALSE
17,Bill Nye,3,133.5202872,16,TRUE
17,Brant Daugherty,3,1089.88837,27,FALSE
17,Christina Milian,3,1134.537461,26,FALSE
17,Corbin Bleu,3,1347.277066,26,FALSE
17,Elizabeth Berkley Lauren,3,1201.969389,25,FALSE
17,Jack Osbourne,3,1068.548987,22,FALSE
17,Leah Remini,3,861.2202717,24,FALSE
17,"Nicole ""Snooki"" Polizzi",3,1008.691064,25,FALSE
17,Valerie Harper,3,302.8423849,16,FALSE
17,Amber Riley,4,1381.23689,27,FALSE
17,Bill Engvall,4,472.9783108,21,FALSE
17,Brant Daugherty,4,1115.514821,21,FALSE
17,Christina Milian,4,1120.950338,24,FALSE
17,Corbin Bleu,4,1405.872097,27,FALSE
17,Elizabeth Berkley Lauren,4,1193.047845,27,FALSE
17,Jack Osbourne,4,1123.031447,24,FALSE
17,Leah Remini,4,866.7380924,24,FALSE
17,"Nicole ""Snooki"" Polizzi",4,1027.318308,24,FALSE
17,Valerie Harper,4,293.3118505,18,TRUE
17,Amber Riley,5,1627.672652,26,FALSE
17,Bill Engvall,5,547.1579181,24,FALSE
17,Brant Daugherty,5,1288.771595,27,FALSE
17,Christina Milian,5,1,28,TRUE
17,Corbin Bleu,5,1642.866963,28,FALSE
17,Elizabeth Berkley Lauren,5,1323.460326,26,FALSE
17,Jack Osbourne,5,1347.385662,27,FALSE
17,Leah Remini,5,1031.920228,22,FALSE
17,"Nicole ""Snooki"" Polizzi",5,1189.764656,27,FALSE
17,Amber Riley,6,1731.777656,31.9999,FALSE
17,Bill Engvall,6,433.6916519,23.9999,FALSE
17,Brant Daugherty,6,1264.758767,31,FALSE
17,Corbin Bleu,6,1726.175272,26.9999,FALSE
17,Elizabeth Berkley Lauren,6,1260.553998,31.9998,FALSE
17,Jack Osbourne,6,1401.945948,26.9998,FALSE
17,Leah Remini,6,1024.473436,27.9999,FALSE
17,"Nicole ""Snooki"" Polizzi",6,1156.623271,30,FALSE
17,Amber Riley,7,2030.516568,29.5,FALSE
17,Bill Engvall,7,482.5460767,25,FALSE
17,Brant Daugherty,7,1369.672127,28.5,FALSE
17,Corbin Bleu,7,1991.75534,29.5,FALSE
17,Elizabeth Berkley Lauren,7,1336.312388,27,FALSE
17,Jack Osbourne,7,1618.96828,28.5,FALSE
17,Leah Remini,7,1169.229221,26.5,FALSE
17,"Nicole ""Snooki"" Polizzi",7,1,27,TRUE
17,Amber Riley,8,2410.733597,28,FALSE
17,Bill Engvall,8,595.2524333,24,FALSE
17,Brant Daugherty,8,1,27,TRUE
17,Corbin Bleu,8,2321.069046,30,FALSE
17,Elizabeth Berkley Lauren,8,1442.843523,25,FALSE
17,Jack Osbourne,8,1884.30322,30,FALSE
17,Leah Remini,8,1344.798181,28,FALSE
17,Amber Riley,9,2842.923973,25.5,FALSE
17,Bill Engvall,9,766.7171474,21,FALSE
17,Corbin Bleu,9,2687.467548,29,FALSE
17,Elizabeth Berkley Lauren,9,1,28,TRUE
17,Jack Osbourne,9,2179.805563,27,FALSE
17,Leah Remini,9,1522.085768,27,FALSE
17,Amber Riley,10,3330.957416,39.5,FALSE
17,Bill Engvall,10,1030.297878,30,FALSE
17,Corbin Bleu,10,3104.583694,37.5,FALSE
17,Jack Osbourne,10,2533.161013,35.5,FALSE
17,Leah Remini,10,1,32.5,TRUE
17,Amber Riley,11,3410.826026,31.3332,FALSE
17,Bill Engvall,11,949.4788046,25.4999,TRUE
17,Corbin Bleu,11,3129.033661,29.6664,FALSE
17,Jack Osbourne,11,2510.661508,27.9999,FALSE
18,Amy Purdy,1,1295.797304,24,FALSE
18,Billy Dee Williams,1,18.65612449,15,FALSE
18,Candace Cameron Bure,1,643.6828247,25,FALSE
18,Charlie White,1,1254.152289,27,FALSE
18,Cody Simpson,1,836.1355349,22,FALSE
18,Danica McKellar,1,1152.830465,24,FALSE
18,Diana Nyad,1,327.8991555,18,FALSE
18,Drew Carey,1,491.0913114,21,FALSE
18,James Maslow,1,1159.743477,21,FALSE
18,Meryl Davis,1,1592.167423,24,FALSE
18,NeNe Leakes,1,640.7878146,21,FALSE
18,Sean Avery,1,587.0562765,20,FALSE
18,Amy Purdy,2,1418.357478,24,FALSE
18,Billy Dee Williams,2,96.01519448,15,TRUE
18,Candace Cameron Bure,2,722.0440041,21,FALSE
18,Charlie White,2,1354.0995,25,FALSE
18,Cody Simpson,2,919.1989071,22,FALSE
18,Danica McKellar,2,1250.784155,24,FALSE
18,Drew Carey,2,565.8907651,21,FALSE
18,James Maslow,2,1248.84284,25,FALSE
18,Meryl Davis,2,1701.095835,25,FALSE
18,NeNe Leakes,2,722.6713213,21,FALSE
18,Sean Avery,2,1,21,TRUE
18,Amy Purdy,3,1497.409866,36,FALSE
18,Candace Cameron Bure,3,703.0122847,32,FALSE
18,Charlie White,3,1384.955349,36,FALSE
18,Cody Simpson,3,907.7963663,35,FALSE
18,Danica McKellar,3,1270.835612,36,FALSE
18,Drew Carey,3,538.4224443,30,FALSE
18,James Maslow,3,1246.096036,36,FALSE
18,Meryl Davis,3,1743.822932,39,FALSE
18,NeNe Leakes,3,707.6491083,31,FALSE
18,Amy Purdy,4,1602.832341,34,FALSE
18,Candace Cameron Bure,4,658.2069857,28,FALSE
18,Charlie White,4,1420.187205,33,FALSE
18,Cody Simpson,4,872.8003766,31,FALSE
18,Danica McKellar,4,1279.221305,32,FALSE
18,Drew Carey,4,487.4160777,33,FALSE
18,James Maslow,4,1224.553898,35,FALSE
18,Meryl Davis,4,1786.366084,39,FALSE
18,NeNe Leakes,4,668.4157265,32,FALSE
18,Amy Purdy,5,1841.182875,37,FALSE
18,Candace Cameron Bure,5,704.3401902,35,FALSE
18,Charlie White,5,1568.426626,37,FALSE
18,Cody Simpson,5,1,34,TRUE
18,Danica McKellar,5,1383.729631,39,FALSE
18,Drew Carey,5,532.0821534,28,FALSE
18,James Maslow,5,1307.152917,40,FALSE
18,Meryl Davis,5,1940.488334,36,FALSE
18,NeNe Leakes,5,721.5972739,36,FALSE
18,Amy Purdy,6,1988.277357,38,FALSE
18,Candace Cameron Bure,6,629.5863152,32,FALSE
18,Charlie White,6,1599.945358,36,FALSE
18,Danica McKellar,6,1359.181301,36,FALSE
18,Drew Carey,6,469.5957313,32,TRUE
18,James Maslow,6,1293.723081,35,FALSE
18,Meryl Davis,6,2001.384828,40,FALSE
18,NeNe Leakes,6,658.3060288,33,FALSE
18,Amy Purdy,7,2200.141963,37.5,FALSE
18,Candace Cameron Bure,7,613.5668954,37,FALSE
18,Charlie White,7,1660.740201,35.5,FALSE
18,Danica McKellar,7,1365.526653,36,FALSE
18,James Maslow,7,1367.985769,35,FALSE
18,Meryl Davis,7,2140.026574,39,FALSE
18,NeNe Leakes,7,652.0119438,33,TRUE
18,Amy Purdy,8,2716.7482,40,FALSE
18,Candace Cameron Bure,8,916.5348346,36,FALSE
18,Charlie White,8,1977.935938,40,FALSE
18,Danica McKellar,8,1,38,TRUE
18,James Maslow,8,1783.350354,36,FALSE
18,Meryl Davis,8,2604.430674,36,FALSE
18,Amy Purdy,9,3278.264077,39,FALSE
18,Candace Cameron Bure,9,1301.886733,36,FALSE
18,Charlie White,9,1,38,TRUE
18,James Maslow,9,2280.693509,38,FALSE
18,Meryl Davis,9,3138.15568,40,FALSE
18,Amy Purdy,10,4085.337355,29.6666,FALSE
18,Candace Cameron Bure,10,1983.18288,25.9998,FALSE
18,James Maslow,10,1,29,TRUE
18,Meryl Davis,10,3930.479765,30,FALSE
19,Alfonso Ribeiro,1,1337.26994,36,FALSE
19,Antonio Sabato Jr.,1,569.0920745,25,FALSE
19,Bethany Mota,1,1334.510392,32,FALSE
19,Betsey Johnson,1,421.6209688,20,FALSE
19,Janel Parrish,1,1304.924261,29,FALSE
19,Jonathan Bennett,1,624.9596132,30,FALSE
19,Lea Thompson,1,1183.10723,32,FALSE
19,Lolo Jones,1,211.7267739,22,TRUE
19,Michael Waltrip,1,232.2088101,25,FALSE
19,Randy Couture,1,448.2393226,31,FALSE
19,Sadie Robertson,1,1159.154748,34,FALSE
19,Tavis Smiley,1,595.6977499,29,FALSE
19,Tommy Chong,1,577.4881167,27,FALSE
19,Alfonso Ribeiro,2,1432.100134,32,FALSE
19,Antonio Sabato Jr.,2,631.356007,31,FALSE
19,Bethany Mota,2,1423.754634,33,FALSE
19,Betsey Johnson,2,494.4082648,28,FALSE
19,Janel Parrish,2,1388.675661,34,FALSE
19,Jonathan Bennett,2,687.2171397,30,FALSE
19,Lea Thompson,2,1258.755438,35,FALSE
19,Michael Waltrip,2,297.2082493,24,FALSE
19,Randy Couture,2,509.687104,28,FALSE
19,Sadie Robertson,2,1241.746575,31,FALSE
19,Tavis Smiley,2,1,28,TRUE
19,Tommy Chong,2,634.0907928,28,FALSE
19,Alfonso Ribeiro,3,1531.084728,32,FALSE
19,Antonio Sabato Jr.,3,652.8071337,29,FALSE
19,Bethany Mota,3,1506.554599,40,FALSE
19,Betsey Johnson,3,535.8664711,29,FALSE
19,Janel Parrish,3,1461.282108,40,FALSE
19,Jonathan Bennett,3,713.4967752,32,FALSE
19,Lea Thompson,3,1308.915903,31,FALSE
19,Michael Waltrip,3,329.2843135,28,FALSE
19,Randy Couture,3,1,26,TRUE
19,Sadie Robertson,3,1313.157362,32,FALSE
19,Tommy Chong,3,646.550606,34,FALSE
19,Alfonso Ribeiro,4,1663.94087,40,FALSE
19,Antonio Sabato Jr.,4,667.8541135,29,FALSE
19,Bethany Mota,4,1603.192231,33,FALSE
19,Betsey Johnson,4,1,29,TRUE
19,Janel Parrish,4,1553.912483,36,FALSE
19,Jonathan Bennett,4,737.0866785,24,FALSE
19,Lea Thompson,4,1362.604965,39,FALSE
19,Michael Waltrip,4,359.7247366,25,FALSE
19,Sadie Robertson,4,1404.784056,37,FALSE
19,Tommy Chong,4,645.8998665,28,FALSE
19,Alfonso Ribeiro,5,1755.260567,34,FALSE
19,Antonio Sabato Jr.,5,614.8401814,28,FALSE
19,Bethany Mota,5,1637.191077,32,FALSE
19,Janel Parrish,5,1603.845393,33,FALSE
19,Jonathan Bennett,5,698.940546,24,FALSE
19,Lea Thompson,5,1342.816028,34,FALSE
19,Michael Waltrip,5,326.17583,20,FALSE
19,Sadie Robertson,5,1447.690922,36,FALSE
19,Tommy Chong,5,573.239456,23,FALSE
19,Alfonso Ribeiro,6,1945.742344,39,FALSE
19,Antonio Sabato Jr.,6,639.3437694,28,FALSE
19,Bethany Mota,6,1735.781928,36,FALSE
19,Janel Parrish,6,1753.268295,33,FALSE
19,Jonathan Bennett,6,1,32,TRUE
19,Lea Thompson,6,1386.106514,32,FALSE
19,Michael Waltrip,6,376.4917237,30,FALSE
19,Sadie Robertson,6,1583.748731,35,FALSE
19,Tommy Chong,6,578.5166945,28,FALSE
19,Alfonso Ribeiro,7,2147.10709,34,FALSE
19,Antonio Sabato Jr.,7,1,29.5,TRUE
19,Bethany Mota,7,1802.427731,37.5,FALSE
19,Janel Parrish,7,1914.275915,33.5,FALSE
19,Lea Thompson,7,1406.668237,35,FALSE
19,Michael Waltrip,7,419.7082221,28,FALSE
19,Sadie Robertson,7,1731.551964,31,FALSE
19,Tommy Chong,7,577.260841,30,FALSE
19,Alfonso Ribeiro,8,2273.838577,41,FALSE
19,Bethany Mota,8,1751.857576,40,FALSE
19,Janel Parrish,8,1995.284959,43,FALSE
19,Lea Thompson,8,1316.062332,32,FALSE
19,Michael Waltrip,8,369.577597,25,TRUE
19,Sadie Robertson,8,1808.716651,38,FALSE
19,Tommy Chong,8,484.6623077,29,FALSE
19,Alfonso Ribeiro,9,2712.703619,38.5,FALSE
19,Bethany Mota,9,1996.125048,37,FALSE
19,Janel Parrish,9,2382.008006,38.5,FALSE
19,Lea Thompson,9,1,35,TRUE
19,Sadie Robertson,9,2204.813656,36.5,FALSE
19,Tommy Chong,9,703.3496708,28.5,FALSE
19,Alfonso Ribeiro,10,2806.564104,37.5,FALSE
19,Bethany Mota,10,1912.794156,38,FALSE
19,Janel Parrish,10,2426.261965,39,FALSE
19,Sadie Robertson,10,2265.113098,37,FALSE
19,Tommy Chong,10,589.2666764,31,TRUE
19,Alfonso Ribeiro,11,3002.688966,40,FALSE
19,Bethany Mota,11,1976.419484,38,TRUE
19,Janel Parrish,11,2583.255437,38.9998,FALSE
19,Sadie Robertson,11,2437.636113,39.3332,FALSE
20,Charlotte McKinney,1,267.6994456,22,FALSE
20,Chris Soules,1,453.1855337,26,FALSE
20,Michael Sam,1,549.8734377,26,FALSE
20,Nastia Liukin,1,1532.368944,30,FALSE
20,Noah Galloway,1,762.9087346,26,FALSE
20,Patti LaBelle,1,465.0411673,25,FALSE
20,Redfoo,1,510.1189255,22,FALSE
20,Riker Lynch,1,1508.380599,31,FALSE
20,Robert Herjavec,1,712.789588,28,FALSE
20,Rumer Willis,1,1439.842128,32,FALSE
20,Suzanne Somers,1,502.1507796,25,FALSE
20,Willow Shields,1,1295.640717,25,FALSE
20,Charlotte McKinney,2,308.9326344,26,FALSE
20,Chris Soules,2,490.5648553,21,FALSE
20,Michael Sam,2,586.6265688,28,FALSE
20,Nastia Liukin,2,1602.073889,34,FALSE
20,Noah Galloway,2,799.7088875,27,FALSE
20,Patti LaBelle,2,503.4095524,28,FALSE
20,Redfoo,2,1,31,TRUE
20,Riker Lynch,2,1582.846804,32,FALSE
20,Robert Herjavec,2,726.444553,28,FALSE
20,Rumer Willis,2,1497.639141,32,FALSE
20,Suzanne Somers,2,539.0000073,28,FALSE
20,Willow Shields,2,1361.753107,32,FALSE
20,Charlotte McKinney,3,295.4233827,22,TRUE
20,Chris Soules,3,473.822262,28,FALSE
20,Michael Sam,3,565.9805939,24,FALSE
20,Nastia Liukin,3,1652.711806,34,FALSE
20,Noah Galloway,3,776.2021817,30,FALSE
20,Patti LaBelle,3,485.5713212,22,FALSE
20,Riker Lynch,3,1650.682674,34,FALSE
20,Robert Herjavec,3,656.3923961,29,FALSE
20,Rumer Willis,3,1529.984113,33,FALSE
20,Suzanne Somers,3,517.897779,25,FALSE
20,Willow Shields,3,1395.331491,32,FALSE
20,Chris Soules,4,534.8510114,27,FALSE
20,Michael Sam,4,1,30,TRUE
20,Nastia Liukin,4,1813.497559,36,FALSE
20,Noah Galloway,4,823.6967529,32,FALSE
20,Patti LaBelle,4,553.5094704,30,FALSE
20,Riker Lynch,4,1851.066258,34,FALSE
20,Robert Herjavec,4,645.6998875,34,FALSE
20,Rumer Willis,4,1680.839535,35,FALSE
20,Suzanne Somers,4,578.9531002,28,FALSE
20,Willow Shields,4,1516.886425,39,FALSE
20,Chris Soules,5,555.9528965,27,FALSE
20,Nastia Liukin,5,1950.339359,38,FALSE
20,Noah Galloway,5,823.9998375,28,FALSE
20,Patti LaBelle,5,587.2154193,27,FALSE
20,Riker Lynch,5,2068.514266,38,FALSE
20,Robert Herjavec,5,585.8312768,24,FALSE
20,Rumer Willis,5,1839.811758,39,FALSE
20,Suzanne Somers,5,1,28,TRUE
20,Willow Shields,5,1587.335187,34,FALSE
20,Chris Soules,6,571.9997117,35,FALSE
20,Nastia Liukin,6,2071.572665,36.5,FALSE
20,Noah Galloway,6,822.0360638,34,FALSE
20,Patti LaBelle,6,1,34,TRUE
20,Riker Lynch,6,2332.808237,38,FALSE
20,Robert Herjavec,6,529.0897395,33.5,FALSE
20,Rumer Willis,6,2042.434967,35.5,FALSE
20,Willow Shields,6,1629.058617,36.5,FALSE
20,Chris Soules,7,749.2030326,31,FALSE
20,Nastia Liukin,7,2323.680761,41,FALSE
20,Noah Galloway,7,1003.666663,38,FALSE
20,Riker Lynch,7,2810.011255,37,FALSE
20,Robert Herjavec,7,649.6441827,31,FALSE
20,Rumer Willis,7,2462.794105,37,FALSE
20,Willow Shields,7,1,39,TRUE
20,Chris Soules,8,639.653461,32,TRUE
20,Nastia Liukin,8,2232.444724,38,FALSE
20,Noah Galloway,8,939.6222921,31.5,FALSE
20,Riker Lynch,8,3041.780957,39,FALSE
20,Robert Herjavec,8,500.8821394,31,TRUE
20,Rumer Willis,8,2645.616427,40,FALSE
20,Nastia Liukin,9,1,40,TRUE
20,Noah Galloway,9,1909.083621,38,FALSE
20,Riker Lynch,9,4262.871616,40,FALSE
20,Rumer Willis,9,3827.044763,39,FALSE
20,Noah Galloway,10,1796.685379,36,FALSE
20,Riker Lynch,10,4333.049489,40,FALSE
20,Rumer Willis,10,3870.265132,40,FALSE
21,Alek Skarlatos,1,875.4213152,22,FALSE
21,Alexa PenaVega,1,1112.066133,22,FALSE
21,Andy Grammer,1,991.9425448,21,FALSE
21,Bindi Irwin,1,1320.840249,24,FALSE
21,Carlos PenaVega,1,1175.525222,23,FALSE
21,Chaka Khan,1,76.54453482,13,FALSE
21,Gary Busey,1,305.9165178,15,FALSE
21,Hayes Grier,1,968.0312252,21,FALSE
21,Kim Zolciak-Biermann,1,223.9149445,12,FALSE
21,Nick Carter,1,1234.842441,24,FALSE
21,Paula Deen,1,260.6305033,15,FALSE
21,Tamar Braxton,1,1090.996947,23,FALSE
21,Victor Espinoza,1,363.3274223,15,FALSE
21,Alek Skarlatos,2,884.0805885,22.5,FALSE
21,Alexa PenaVega,2,1146.534767,23,FALSE
21,Andy Grammer,2,1028.035419,22,FALSE
21,Bindi Irwin,2,1375.378502,24,FALSE
21,Carlos PenaVega,2,1223.352119,22.5,FALSE
21,Chaka Khan,2,97.24464162,15,TRUE
21,Gary Busey,2,333.3078543,16.5,FALSE
21,Hayes Grier,2,999.240539,22.5,FALSE
21,Kim Zolciak-Biermann,2,246.4961883,18.5,TRUE
21,Nick Carter,2,1271.903931,22.5,FALSE
21,Paula Deen,2,283.1670696,18.5,FALSE
21,Tamar Braxton,2,1110.25838,24.5,FALSE
21,Victor Espinoza,2,1,18.5,TRUE
21,Alek Skarlatos,3,868.6823578,33,FALSE
21,Alexa PenaVega,3,1188.046188,36,FALSE
21,Andy Grammer,3,1066.316238,29,FALSE
21,Bindi Irwin,3,1463.796691,32,FALSE
21,Carlos PenaVega,3,1295.941409,31,FALSE
21,Gary Busey,3,357.1371623,25,FALSE
21,Hayes Grier,3,1030.732534,30,FALSE
21,Nick Carter,3,1319.962602,36,FALSE
21,Paula Deen,3,296.0101014,20,FALSE
21,Tamar Braxton,3,1113.374716,33,FALSE
21,Alek Skarlatos,4,797.5822961,24,FALSE
21,Alexa PenaVega,4,1197.512975,21,FALSE
21,Andy Grammer,4,1061.908711,23,FALSE
21,Bindi Irwin,4,1551.939991,28,FALSE
21,Carlos PenaVega,4,1358.812106,25,FALSE
21,Gary Busey,4,340.405456,16,TRUE
21,Hayes Grier,4,1023.844681,27,FALSE
21,Nick Carter,4,1337.963225,27,FALSE
21,Paula Deen,4,270.4354502,18,FALSE
21,Tamar Braxton,4,1059.595109,27,FALSE
21,Alek Skarlatos,5,753.6584383,29,FALSE
21,Alexa PenaVega,5,1248.552878,40,FALSE
21,Andy Grammer,5,1076.830524,36,FALSE
21,Bindi Irwin,5,1706.766953,37,FALSE
21,Carlos PenaVega,5,1484.467619,39,FALSE
21,Hayes Grier,5,1041.3295,30,FALSE
21,Nick Carter,5,1393.881562,35,FALSE
21,Paula Deen,5,280.3841306,26,FALSE
21,Tamar Braxton,5,1014.128395,29,FALSE
21,Alek Skarlatos,6,679.7104202,30,FALSE
21,Alexa PenaVega,6,1253.034011,30,FALSE
21,Andy Grammer,6,1030.947573,40,FALSE
21,Bindi Irwin,6,1852.642631,40,FALSE
21,Carlos PenaVega,6,1600.042698,38,FALSE
21,Hayes Grier,6,1008.754074,32,FALSE
21,Nick Carter,6,1414.388436,39,FALSE
21,Paula Deen,6,254.1600072,24,TRUE
21,Tamar Braxton,6,906.3201503,40,FALSE
21,Alek Skarlatos,7,797.378144,26.5,FALSE
21,Alexa PenaVega,7,1411.459291,27.5,FALSE
21,Andy Grammer,7,1131.657932,28,FALSE
21,Bindi Irwin,7,2193.091914,29,FALSE
21,Carlos PenaVega,7,1917.804414,28,FALSE
21,Hayes Grier,7,1,28,TRUE
21,Nick Carter,7,1608.299762,27,FALSE
21,Tamar Braxton,7,939.3085426,27,FALSE
21,Alek Skarlatos,8,933.1884728,25,FALSE
21,Alexa PenaVega,8,1525.59963,26.9998,FALSE
21,Andy Grammer,8,1,23.9998,TRUE
21,Bindi Irwin,8,2542.65164,28,FALSE
21,Carlos PenaVega,8,2256.714006,28.9998,FALSE
21,Nick Carter,8,1803.136362,33,FALSE
21,Tamar Braxton,8,937.7098887,28,FALSE
21,Alek Skarlatos,9,1194.225338,25.5,FALSE
21,Alexa PenaVega,9,1,30,TRUE
21,Bindi Irwin,9,2993.393912,30,FALSE
21,Carlos PenaVega,9,2705.963792,27,FALSE
21,Nick Carter,9,2099.640334,27.5,FALSE
21,Tamar Braxton,9,1005.776624,24.5,TRUE
21,Alek Skarlatos,10,1364.083692,28.5,FALSE
21,Bindi Irwin,10,3313.470795,31.5,FALSE
21,Carlos PenaVega,10,3033.512128,31.5,FALSE
21,Nick Carter,10,2288.933385,27,FALSE
21,Alek Skarlatos,11,2335.722644,27.9999,FALSE
21,Bindi Irwin,11,4388.317055,30,FALSE
21,Carlos PenaVega,11,1,30,TRUE
21,Nick Carter,11,3274.960301,30,FALSE
22,Antonio Brown,1,795.3341732,21,FALSE
22,Doug Flutie,1,439.0805938,15,FALSE
22,Geraldo Rivera,1,112.3594562,13,FALSE
22,Ginger Zee,1,1108.599368,23,FALSE
22,Jodie Sweetin,1,1002.93005,20,FALSE
22,Kim Fields,1,801.6546996,20,FALSE
22,Marla Maples,1,739.124093,21,FALSE
22,Mischa Barton,1,274.9127823,16,FALSE
22,Nyle DiMarco,1,1375.184753,23,FALSE
22,Paige VanZant,1,1270.337598,21,FALSE
22,Von Miller,1,783.7277754,21,FALSE
